date,code,name,condition,judgment,score,time,price,change_pct,volume,momentum
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:02:09,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:02:27,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:02:45,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:03:03,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:03:21,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:03:39,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:03:57,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:04:15,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:04:33,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:04:51,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:05:09,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:05:26,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:05:44,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:06:02,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:06:20,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:06:38,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:06:56,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:07:14,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:07:32,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:07:50,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:08:08,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:08:26,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:08:44,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:09:02,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:09:19,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:09:37,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:09:55,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:10:13,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:10:31,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:10:49,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:11:07,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:11:26,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:11:44,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:12:02,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:12:20,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:12:38,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:12:56,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:13:14,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:13:31,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:13:49,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:14:07,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:14:26,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:14:44,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:15:02,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:15:20,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:15:38,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:15:56,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:16:14,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:16:32,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:16:50,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:17:08,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:17:26,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:17:44,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:18:02,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:18:20,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:18:38,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:18:56,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:19:14,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:19:32,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:19:50,270.0,5.06,0,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:20:08,317.0,17.41,0,↑↑
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:20:25,315.0,16.67,0,↓↓
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:20:43,313.0,15.93,0,↓↓
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:21:01,310.0,14.81,0,↓↓
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:21:20,311.0,15.19,0,↑↑
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:21:38,308.0,14.07,0,↓↓
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:21:56,307.0,13.7,0,↓↓
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:22:14,321.0,18.89,49400,↑↑
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:22:32,322.0,19.26,49400,↑↑
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:22:49,322.0,19.26,49400,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:23:07,322.0,19.26,49400,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:23:26,320.0,18.52,144100,↓↓
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:23:43,315.0,16.67,144100,↓↓
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:24:01,311.0,15.19,229100,↓↓
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:24:19,311.0,15.19,229100,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:24:37,308.0,14.07,229100,↓↓
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:24:55,309.0,14.44,229100,↑↑
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:25:13,307.0,13.7,276000,↓↓
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:25:31,303.0,12.22,276000,↓↓
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:25:49,304.0,12.59,276000,↑↑
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:26:07,309.0,14.44,340300,↑↑
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:26:25,314.0,16.3,340300,↑↑
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:26:43,313.0,15.93,340300,↓↓
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:27:02,313.0,15.93,397300,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:27:19,306.0,13.33,397300,↓↓
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:27:37,306.0,13.33,397300,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:27:55,310.0,14.81,397300,↑↑
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:28:13,308.0,14.07,429900,↓↓
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:28:31,308.0,14.07,429900,→
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:28:49,310.0,14.81,429900,↑↑
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:29:07,311.0,15.19,454000,↑↑
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:29:25,312.0,15.56,454000,↑↑
2026-03-31,3137,ファンデリー,WEAK,CAUTION,8.19,09:29:43,310.0,14.81,454000,↓↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:00:03,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:00:21,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:00:39,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:00:57,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:01:15,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:01:33,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:01:51,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:02:09,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:02:27,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:02:45,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:03:03,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:03:21,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:03:39,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:03:57,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:04:15,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:04:33,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:04:51,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:05:09,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:05:26,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:05:44,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:06:02,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:06:20,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:06:38,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:06:56,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:07:14,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:07:32,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:07:50,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:08:08,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:08:26,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:08:44,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:09:02,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:09:19,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:09:37,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:09:55,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:10:13,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:10:31,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:10:49,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:11:07,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:11:26,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:11:44,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:12:02,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:12:20,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:12:38,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:12:56,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:13:14,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:13:31,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:13:49,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:14:07,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:14:26,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:14:44,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:15:02,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:15:20,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:15:38,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:15:56,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:16:14,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:16:32,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:16:50,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:17:08,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:17:26,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:17:44,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:18:02,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:18:20,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:18:38,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:18:56,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:19:14,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:19:32,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:19:50,1379.0,13.13,0,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:20:08,1430.0,3.7,0,↑↑
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:20:25,1429.0,3.63,0,↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:20:43,1434.0,3.99,0,↑↑
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:21:01,1430.0,3.7,0,↓↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:21:20,1413.0,2.47,0,↓↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:21:38,1401.0,1.6,0,↓↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:21:56,1398.0,1.38,0,↓↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:22:14,1389.0,0.73,23000,↓↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:22:32,1375.0,-0.29,23000,↓↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:22:49,1392.0,0.94,23000,↑↑
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:23:07,1408.0,2.1,47200,↑↑
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:23:26,1400.0,1.52,47200,↓↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:23:43,1400.0,1.52,47200,→
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:24:01,1392.0,0.94,62400,↓↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:24:19,1387.0,0.58,62400,↓↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:24:37,1371.0,-0.58,62400,↓↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:24:55,1370.0,-0.65,62400,↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:25:13,1383.0,0.29,77400,↑↑
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:25:31,1375.0,-0.29,77400,↓↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:25:49,1356.0,-1.67,77400,↓↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:26:07,1363.0,-1.16,91100,↑↑
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:26:25,1352.0,-1.96,91100,↓↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:26:43,1355.0,-1.74,91100,↑↑
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:27:02,1352.0,-1.96,95100,↓↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:27:19,1348.0,-2.25,95100,↓↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:27:37,1330.0,-3.55,95100,↓↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:27:55,1339.0,-2.9,95100,↑↑
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:28:13,1340.0,-2.83,112000,↑
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:28:31,1345.0,-2.47,112000,↑↑
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:28:49,1347.0,-2.32,112000,↑
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:29:07,1374.0,-0.36,116700,↑↑
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:29:25,1354.0,-1.81,116700,↓↓
2026-03-31,7375,リファインバースグループ,WEAK,CAUTION,8.18,09:29:43,1350.0,-2.1,116700,↓↓
