code4,name,last_close_yen
6286,靜甲,1370.0
8043,スターゼン,1371.0
2874,横浜冷凍,1372.0
7087,ウイルテック,1372.0
8624,いちよし証券,1374.0
4047,関東電化工業,1374.0
8025,ツカモトコーポレーション,1374.0
4100,戸田工業,1375.0
7361,ヒューマンクリエイションホールディングス,1375.0
8147,トミタ,1375.0
7915,ＮＩＳＳＨＡ,1381.0
2858,グローバルＸ　日経２２５　カバード・コール　ＥＴＦ（プレミアム再投資型）,1381.0
9708,帝国ホテル,1383.0
4396,システムサポートホールディングス,1383.0
2934,ジェイフロンティア,1384.0
6033,エクストリーム,1388.0
4933,Ｉ－ｎｅ,1390.0
3766,システムズ・デザイン,1390.0
3284,フージャースホールディングス,1390.0
2907,あじかん,1390.0
7794,イーディーピー,1391.0
3151,バイタルケーエスケー・ホールディングス,1393.0
1929,日特建設,1393.0
4839,ＷＯＷＯＷ,1393.0
3913,ＧｒｅｅｎＢｅｅ,1394.0
6345,アイチ　コーポレーション,1399.0
4251,恵和,1399.0
7056,マルク,1400.0
6062,チャーム・ケア・コーポレーション,1400.0
4937,Ｗａｑｏｏ,1402.0
4927,ポーラ・オルビスホールディングス,1402.0
9272,ブティックス,1402.0
9791,ビケンテクノ,1402.0
6571,キュービーネットホールディングス,1403.0
7570,橋本総業ホールディングス,1403.0
3435,サンコーテクノ,1405.0
5391,エーアンドエーマテリアル,1406.0
6405,鈴茂器工,1406.0
9335,テクノクリエイティブ,1406.0
2753,あみやき亭,1407.0
7613,シークス,1408.0
7575,日本ライフライン,1410.0
4828,ビジネスエンジニアリング,1410.0
7506,ハウス　オブ　ローゼ,1411.0
7320,Ｓｏｌｖｖｙ,1412.0
5702,大紀アルミニウム工業所,1414.0
7917,ＺＡＣＲＯＳ,1415.0
9823,マミーマートホールディングス,1415.0
6078,バリューＨＲ,1416.0
3180,ビューティガレージ,1416.0
7264,ムロコーポレーション,1416.0
3943,大石産業,1417.0
7280,ミツバ,1418.0
2910,ロック・フィールド,1418.0
8179,ロイヤルホールディングス,1418.0
8167,リテールパートナーズ,1419.0
2816,ダイショー,1419.0
4611,大日本塗料,1421.0
3135,マーケットエンタープライズ,1422.0
7187,ジェイリース,1423.0
5976,高周波熱錬,1425.0
2017,ｉＦｒｅｅＥＴＦ　ＪＰＸプライム１５０,1426.0
3969,エイトレッド,1426.0
7482,シモジマ,1427.0
9716,乃村工藝社,1427.0
3183,ウイン・パートナーズ,1427.0
6224,ＪＲＣ,1428.0
7358,ポピンズ,1428.0
1333,マルハニチロ,1428.5
4171,グローバルインフォメーション,1429.0
6183,ベルシステム２４ホールディングス,1430.0
6463,ＴＰＲ,1431.0
3320,クロスプラス,1431.0
7762,シチズン時計,1431.0
4247,ポバール興業,1432.0
4751,サイバーエージェント,1434.0
3475,グッドコムアセット,1435.0
5617,ウィル・ドゥ,1437.0
4372,ユミルリンク,1437.0
2236,グローバルＸ　Ｓ＆Ｐ５００配当貴族ＥＴＦ,1437.0
9889,ＪＢＣＣホールディングス,1440.0
5451,ヨドコウ,1441.0
5871,ＳＯＬＩＺＥ　Ｈｏｌｄｉｎｇｓ,1442.0
3663,セルシス,1442.0
8604,野村ホールディングス,1442.5
4262,ニフティライフスタイル,1446.0
3918,ＰＣＩホールディングス,1447.0
5019,出光興産,1449.0
4398,ブロードバンドセキュリティ,1449.0
8115,ムーンバット,1449.0
1905,テノックス,1450.0
2627,グローバルＸ　ｅコマース－日本株式　ＥＴＦ,1450.0
1716,第一カッター興業,1450.0
3763,プロシップ,1454.0
3182,オイシックス・ラ・大地,1455.0
2801,キッコーマン,1457.0
5020,ＥＮＥＯＳホールディングス,1460.5
9051,センコン物流,1463.0
4102,丸尾カルシウム,1464.0
7957,フジコピアン,1464.0
1827,ナカノフドー建設,1466.0
4849,エン,1467.0
9932,杉本商事,1469.0
7414,小野建,1470.0
7046,ＴＤＳＥ,1473.0
5660,神鋼鋼線工業,1473.0
2841,ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００（為替ヘッジあり）,1474.0
8708,アイザワ証券グループ,1474.0
4658,日本空調サービス,1475.0
8593,三菱ＨＣキャピタル,1475.0
7531,清和中央ホールディングス,1476.0
6058,ベクトル,1476.0
7599,ＩＤＯＭ,1477.0
3542,ベガコーポレーション,1479.0
9896,ＪＫホールディングス,1480.0
9087,タカセ,1480.0
5949,ユニプレス,1480.0
3941,レンゴー,1480.0
3565,アセンテック,1481.0
6395,タダノ,1484.0
8750,第一生命ホールディングス,1484.0
3199,綿半ホールディングス,1485.0
8929,青山財産ネットワークス,1486.0
1972,三晃金属工業,1486.0
3561,力の源ホールディングス,1486.0
9467,アルファポリス,1488.0
9143,ＳＧホールディングス,1489.5
9221,フルハシＥＰＯ,1490.0
1450,ＴＡＮＡＫＥＮ,1490.0
3901,マークラインズ,1490.0
7638,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,1490.0
6850,チノー,1492.0
5989,エイチワン,1496.0
4415,ブロードエンタープライズ,1497.0
3844,コムチュア,1498.0
6390,加藤製作所,1498.0
1332,ニッスイ,1498.5
7809,壽屋,1499.0
9165,クオルテック,1499.0
4440,ヴィッツ,1499.0
2995,ジェイレックス・コーポレーション,1500.0
8123,川辺,1500.0
5816,オーナンバ,1500.0
3483,翔栄,1500.0
5528,フロンティアハウス,1500.0
4968,荒川化学工業,1501.0
7725,インターアクション,1501.0
7126,グローバルスタイル,1502.0
4762,エックスネット,1502.0
9633,東京テアトル,1502.0
8051,山善,1503.0
4763,クリーク・アンド・リバー社,1505.0
7508,Ｇ‐７ホールディングス,1506.0
8086,ニプロ,1507.0
2792,ハニーズホールディングス,1509.0
6239,ナガオカ,1510.0
9628,燦ホールディングス,1511.0
2217,モロゾフ,1511.0
5279,日本興業,1511.0
3045,カワサキ,1512.0
7095,Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,1514.0
8425,みずほリース,1514.0
3687,フィックスターズ,1514.0
3105,日清紡ホールディングス,1516.0
3166,ＯＣＨＩホールディングス,1517.0
6919,ケル,1518.0
7792,コラントッテ,1518.0
2152,幼児活動研究会,1518.0
7991,マミヤ・オーピー,1521.0
6862,ミナトホールディングス,1522.0
6772,東京コスモス電機,1523.0
8596,九州リースサービス,1524.0
3101,東洋紡,1527.0
1376,カネコ種苗,1529.0
7050,フロンティアインターナショナル,1529.0
5699,イボキン,1531.0
1414,ショーボンドホールディングス,1531.0
6869,シスメックス,1531.5
1456,ｉＦｒｅｅＥＴＦ　日経平均インバース・インデックス,1537.0
9073,京極運輸商事,1537.0
1518,三井松島ホールディングス,1541.0
7363,ベビーカレンダー,1542.0
6644,大崎電気工業,1542.0
7417,南陽,1543.0
7438,コンドーテック,1543.0
6997,日本ケミコン,1544.0
3931,バリューゴルフ,1545.0
7105,三菱ロジスネクスト,1546.0
4199,ワンダープラネット,1548.0
1690,ＷｉｓｄｏｍＴｒｅｅ　ＷＴＩ　原油上場投資信託,1549.0
2515,ＮＥＸＴ　ＦＵＮＤＳ　外国ＲＥＩＴ・Ｓ＆Ｐ先進国ＲＥＩＴ指数（除く日本・為替ヘッジなし）連動型上場投信,1549.0
5071,ヴィス,1549.0
6592,マブチモーター,1551.0
3836,アバントグループ,1556.0
1860,戸田建設,1557.0
2462,ライク,1560.0
6272,レオン自動機,1560.0
4095,日本パーカライジング,1560.0
6566,要興業,1560.0
4951,エステー,1562.0
3289,東急不動産ホールディングス,1562.5
7985,ネポン,1564.0
4587,ペプチドリーム,1564.5
9845,パーカーコーポレーション,1567.0
7614,オーエムツーネットワーク,1567.0
4914,高砂香料工業,1569.0
6322,タクミナ,1570.0
9743,丹青社,1573.0
7752,リコー,1573.5
4976,東洋ドライルーブ,1574.0
3157,ジオリーブグループ,1574.0
4642,オリジナル設計,1574.0
5288,アジアパイルホールディングス,1576.0
1780,ヤマウラ,1577.0
7595,アルゴグラフィックス,1580.0
1841,サンユー建設,1581.0
1401,エムビーエス,1582.0
4264,セキュア,1582.0
6338,タカトリ,1583.0
9428,クロップス,1583.0
6203,豊和工業,1584.0
3691,デジタルプラス,1584.0
7608,エスケイジャパン,1585.0
5036,日本ビジネスシステムズ,1586.0
2136,ヒップ,1587.0
8368,百五銀行,1589.0
3446,ジェイテックコーポレーション,1590.0
3537,昭栄薬品,1590.0
4627,ナトコ,1593.0
9709,ＮＣＳ＆Ａ,1594.0
5253,カバー,1594.0
2975,スター・マイカ・ホールディングス,1595.0
1720,東急建設,1596.0
6565,ＡＢホテル,1597.0
3452,ビーロット,1597.0
9249,日本エコシステム,1599.0
5883,ＧＴホールディングス,1600.0
4202,ダイセル,1600.0
2985,ファーストステージ,1600.0
3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1600.0
2216,カンロ,1601.0
6549,ディーエムソリューションズ,1601.0
2867,グローバルＸ　自動運転＆ＥＶ　ＥＴＦ,1603.0
4476,ＡＩ　ＣＲＯＳＳ,1603.0
5380,新東,1604.0
7421,カッパ・クリエイト,1606.0
7357,ジオコード,1606.0
5891,魁力屋,1606.0
9006,京浜急行電鉄,1608.5
4570,免疫生物研究所,1609.0
4463,日華化学,1609.0
4760,アルファ,1609.0
9248,人・夢・技術グループ,1610.0
1981,協和日成,1610.0
6073,アサンテ,1613.0
3925,ダブルスタンダード,1616.0
6458,新晃工業,1618.0
2475,ＷＤＢホールディングス,1619.0
2908,フジッコ,1619.0
3524,日東製網,1619.0
1482,ｉシェアーズ・コア　米国債７－１０年　ＥＴＦ（為替ヘッジあり）,1620.0
3420,ケー・エフ・シー,1622.0
7965,象印マホービン,1622.0
6952,カシオ計算機,1623.5
2531,宝ホールディングス,1625.0
6366,千代田化工建設,1625.0
9365,トレーディア,1625.0
3317,フライングガーデン,1626.0
5423,東京製鐵,1627.0
2585,ライフドリンク　カンパニー,1627.0
3804,システム　ディ,1631.0
3843,フリービット,1631.0
9119,飯野海運,1631.0
1768,ソネック,1634.0
6999,ＫＯＡ,1634.0
3678,メディアドゥ,1636.0
7730,マニー,1636.0
4754,トスネット,1638.0
2726,パルグループホールディングス,1639.0
5463,丸一鋼管,1639.0
4414,フレクト,1640.0
3708,特種東海製紙,1641.0
4326,インテージホールディングス,1642.0
9767,日建工学,1644.0
3635,コーエーテクモホールディングス,1644.5
4674,クレスコ,1645.0
9278,ブックオフグループホールディングス,1646.0
7523,アールビバン,1646.0
1407,ウエストホールディングス,1647.0
3065,ライフフーズ,1647.0
7827,オービス,1648.0
2038,ＮＥＸＴ　ＮＯＴＥＳ　ドバイ原油先物　ダブル・ブル　ＥＴＮ,1649.0
9622,スペース,1650.0
3421,稲葉製作所,1650.0
6616,トレックス・セミコンダクター,1650.0
4889,レナサイエンス,1650.0
4027,テイカ,1651.0
9241,フューチャーリンクネットワーク,1651.0
5262,日本ヒューム,1653.0
8923,トーセイ,1654.0
6741,日本信号,1654.0
3075,銚子丸,1655.0
6050,イー・ガーディアン,1655.0
9991,ジェコス,1656.0
8282,ケーズホールディングス,1657.5
9507,四国電力,1657.5
6199,セラク,1658.0
9882,イエローハット,1659.0
5142,アキレス,1659.0
6384,昭和真空,1659.0
7956,ピジョン,1659.0
4012,アクシス,1660.0
9034,南総通運,1662.0
9346,ココルポート,1662.0
1776,三井住建道路,1663.0
4569,杏林製薬,1665.0
7186,横浜フィナンシャルグループ,1666.0
1960,サンテック,1667.0
8349,東北銀行,1667.0
1793,大本組,1669.0
8601,大和証券グループ本社,1669.0
3401,帝人,1669.5
7267,本田技研工業,1669.5
6247,日阪製作所,1672.0
4752,昭和システムエンジニアリング,1672.0
4361,川口化学工業,1674.0
3902,メディカル・データ・ビジョン,1680.0
4177,ｉ‐ｐｌｕｇ,1680.0
7464,セフテック,1682.0
9832,オートバックスセブン,1682.0
8045,横浜丸魚,1682.0
2502,アサヒグループホールディングス,1683.5
9211,エフ・コード,1684.0
5597,ブルーイノベーション,1684.0
5602,栗本鐵工所,1684.0
3352,バッファロー,1685.0
1930,北陸電気工事,1688.0
3600,フジックス,1688.0
3050,ＤＣＭホールディングス,1691.0
6750,エレコム,1693.0
7793,イメージ・マジック,1694.0
1810,松井建設,1695.0
7635,杉田エース,1696.0
7914,共同印刷,1696.0
1898,世紀東急工業,1696.0
9023,東京地下鉄,1698.0
5858,ＳＴＧ,1698.0
4792,山田コンサルティンググループ,1699.0
5126,ポーターズ,1699.0
1866,北野建設,1699.0
2681,ゲオホールディングス,1699.0
7088,フォーラムエンジニアリング,1699.0
5887,光響,1700.0
5573,働楽ホールディングス,1700.0
4912,ライオン,1700.0
6459,大和冷機工業,1705.0
4743,アイティフォー,1705.0
6485,前澤給装工業,1707.0
7780,メニコン,1707.0
7094,ＮｅｘＴｏｎｅ,1710.0
5580,プロディライト,1711.0
7458,第一興商,1712.5
5707,東邦亜鉛,1714.0
4026,神島化学工業,1715.0
5987,オーネックス,1715.0
3093,トレジャー・ファクトリー,1715.0
7713,シグマ光機,1717.0
9554,ＡＶｉＣ,1718.0
6544,ジャパンエレベーターサービスホールディングス,1720.0
7374,コンフィデンス・インターワークス,1722.0
4076,シイエヌエス,1723.0
9007,小田急電鉄,1724.0
2480,システム・ロケーション,1726.0
1496,ｉシェアーズ　米ドル建て投資適格社債　ＥＴＦ（為替ヘッジあり）,1727.0
4536,参天製薬,1727.5
4848,フルキャストホールディングス,1730.0
3558,ジェイドグループ,1732.0
9726,ＫＮＴ－ＣＴホールディングス,1732.0
2501,サッポロホールディングス,1732.0
3407,旭化成,1735.5
4925,ハーバー研究所,1736.0
3096,オーシャンシステム,1737.0
7856,萩原工業,1737.0
7368,表示灯,1739.0
5136,ｔｒｉｐｌａ,1741.0
4539,日本ケミファ,1741.0
3921,ネオジャパン,1743.0
4623,アサヒペン,1745.0
7480,スズデン,1747.0
6044,三機サービス,1749.0
4629,大伸化学,1749.0
8006,ユアサ・フナショク,1751.0
3837,アドソル日進,1752.0
2937,サンクゼール,1752.0
4220,リケンテクノス,1752.0
3984,ユーザーローカル,1753.0
7673,ダイコー通産,1755.0
7839,ＳＨＯＥＩ,1755.0
2413,エムスリー,1755.0
2148,アイティメディア,1757.0
4732,ユー・エス・エス,1758.0
5981,東京製綱,1759.0
9216,ビーウィズ,1760.0
9159,Ｗ　ＴＯＫＹＯ,1760.0
2639,グローバルＸ　バイオ＆メドテック－日本株式　ＥＴＦ,1760.0
4635,東京インキ,1762.0
9247,ＴＲＥホールディングス,1763.0
3436,ＳＵＭＣＯ,1764.5
8381,山陰合同銀行,1765.0
3355,クリヤマホールディングス,1765.0
6965,浜松ホトニクス,1766.0
2622,ｉシェアーズ　米ドル建て新興国債券　ＥＴＦ（為替ヘッジあり）,1766.0
9319,中央倉庫,1767.0
7378,アシロ,1769.0
6849,日本光電工業,1770.0
9686,東洋テック,1770.0
2395,新日本科学,1770.0
6349,小森コーポレーション,1771.0
2818,ピエトロ,1772.0
5621,ヒューマンテクノロジーズ,1773.0
3048,ビックカメラ,1774.5
3405,クラレ,1776.0
7235,東京ラヂエーター製造,1776.0
3539,ＪＭホールディングス,1777.0
9264,ポエック,1778.0
6055,ジャパンマテリアル,1778.0
6381,アネスト岩田,1778.0
6402,兼松エンジニアリング,1779.0
1911,住友林業,1780.0
8931,和田興産,1781.0
2332,クエスト,1782.0
8700,丸八証券,1782.0
4242,タカギセイコー,1783.0
6030,アドベンチャー,1784.0
8706,極東証券,1785.0
1438,岐阜造園,1785.0
2175,エス・エム・エス,1785.0
9651,日本プロセス,1786.0
5596,アウトルックコンサルティング,1787.0
3723,日本ファルコム,1787.0
7643,ダイイチ,1788.0
7501,ティムコ,1790.0
3892,岡山製紙,1792.0
4992,北興化学工業,1794.0
1497,ｉシェアーズ　米ドル建てハイイールド社債　ＥＴＦ（為替ヘッジあり）,1795.0
7979,松風,1795.0
8570,イオンフィナンシャルサービス,1795.5
5962,浅香工業,1799.0
8214,ＡＯＫＩホールディングス,1800.0
9048,名古屋鉄道,1801.0
7199,プレミアグループ,1801.0
6540,船場,1803.0
5988,パイオラックス,1804.0
8935,ＦＪネクストホールディングス,1805.0
9508,九州電力,1808.0
7447,ナガイレーベン,1808.0
4068,ベイシス,1809.0
4595,ミズホメディー,1810.0
8771,イー・ギャランティ,1812.0
7502,プラザホールディングス,1816.0
2767,円谷フィールズホールディングス,1817.0
8697,日本取引所グループ,1819.5
9171,栗林商船,1821.0
9270,バリュエンスホールディングス,1822.0
3176,三洋貿易,1822.0
9702,アイ・エス・ビー,1822.0
7986,日本アイ・エス・ケイ,1823.0
7487,小津産業,1824.0
9928,ミロク情報サービス,1824.0
3696,セレス,1826.0
2169,ＣＤＳ,1828.0
4662,フォーカスシステムズ,1830.0
1382,ホーブ,1830.0
6809,ＴＯＡ,1832.0
4681,リゾートトラスト,1836.0
8876,リログループ,1839.0
5022,レボインターナショナル,1840.0
1966,高田工業所,1840.0
8244,近鉄百貨店,1841.0
2371,カカクコム,1842.0
6045,レントラックス,1845.0
8542,トマト銀行,1848.0
4493,サイバーセキュリティクラウド,1848.0
2153,Ｅ・Ｊホールディングス,1848.0
1770,藤田エンジニアリング,1850.0
4413,ボードルア,1851.0
7616,コロワイド,1851.0
7477,ムラキ,1851.0
8008,ヨンドシーホールディングス,1851.0
9005,東急,1856.0
7963,興研,1857.0
2016,ｉＦｒｅｅＥＴＦ　米国国債７－１０年（為替ヘッジあり）,1857.0
2301,学情,1858.0
4272,日本化薬,1866.0
2185,シイエム・シイ,1868.0
4722,フューチャー,1869.0
4175,ｃｏｌｙ,1870.0
7916,光村印刷,1871.0
1882,東亜道路工業,1873.0
5819,カナレ電気,1874.0
4055,ティアンドエスグループ,1875.0
6223,西部技研,1876.0
3562,Ｎｏ．１,1878.0
4045,東亞合成,1878.0
4356,応用技術,1879.0
9818,大丸エナウィン,1881.0
6151,日東工器,1884.0
1976,明星工業,1885.0
6638,ミマキエンジニアリング,1886.0
9418,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,1886.0
5938,ＬＩＸＩＬ,1887.5
4430,東海ソフト,1888.0
2080,ＰＢＲ１倍割れ解消推進ＥＴＦ,1888.0
9037,ハマキョウレックス,1888.0
9612,ラックランド,1888.0
6248,横田製作所,1889.0
2514,ＮＥＸＴ　ＦＵＮＤＳ　外国株式・ＭＳＣＩ－ＫＯＫＵＳＡＩ指数（為替ヘッジあり）連動型上場投信,1894.0
6245,ヒラノテクシード,1895.0
1945,東京エネシス,1902.0
6317,北川鉄工所,1905.0
5357,ヨータイ,1905.0
5285,ヤマックス,1908.0
8541,愛媛銀行,1913.0
2483,翻訳センター,1918.0
6156,エーワン精密,1919.0
2922,なとり,1924.0
2804,ブルドックソース,1925.0
6998,日本タングステン,1926.0
9351,東洋埠頭,1927.0
6310,井関農機,1927.0
6229,オーケーエム,1927.0
3905,データセクション,1929.0
7877,永大化工,1932.0
5632,三菱製鋼,1933.0
9064,ヤマトホールディングス,1934.0
3034,クオールホールディングス,1934.0
3375,ＺＯＡ,1935.0
9242,メディア総研,1935.0
8151,東陽テクニカ,1935.0
6597,ＨＰＣシステムズ,1935.0
7505,扶桑電通,1936.0
3771,システムリサーチ,1937.0
7337,ひろぎんホールディングス,1937.0
1457,ｉＦｒｅｅＥＴＦ　ＴＯＰＩＸインバース（－１倍）指数,1941.0
1807,佐藤渡辺,1941.0
9837,モリト,1942.0
7376,ＢＣＣ,1942.0
7434,オータケ,1944.0
2154,オープンアップグループ,1944.0
6668,アドテック　プラズマ　テクノロジー,1945.0
7731,ニコン,1945.0
6870,日本フェンオール,1948.0
7039,ブリッジインターナショナルグループ,1949.0
5018,ＭＯＲＥＳＣＯ,1949.0
8133,伊藤忠エネクス,1950.0
5533,エリッツホールディングス,1951.0
2053,中部飼料,1952.0
2415,ヒューマンホールディングス,1953.0
4218,ニチバン,1953.0
7420,佐鳥電機,1954.0
9629,ピー・シー・エー,1954.0
5727,東邦チタニウム,1955.0
6577,ベストワンドットコム,1957.0
9776,札幌臨床検査センター,1960.0
4616,川上塗料,1960.0
3431,宮地エンジニアリンググループ,1962.0
4425,Ｋｕｄａｎ,1966.0
8383,鳥取銀行,1967.0
3196,ホットランドホールディングス,1968.0
4592,サンバイオ,1970.0
7733,オリンパス,1975.0
3800,ユニリタ,1978.0
8088,岩谷産業,1979.0
1861,熊谷組,1981.0
3003,ヒューリック,1981.5
6996,ニチコン,1982.0
4709,ＩＤホールディングス,1986.0
5612,日本鋳鉄管,1987.0
6376,日機装,1988.0
5990,スーパーツール,1990.0
7313,テイ・エス　テック,1990.5
3201,日本毛織,1991.0
3547,串カツ田中ホールディングス,1993.0
7821,前田工繊,1993.0
2903,シノブフーズ,1994.0
2521,上場インデックスファンド米国株式（Ｓ＆Ｐ５００）為替ヘッジあり,1994.0
2883,大冷,1994.0
5994,ファインシンター,1996.0
3934,ベネフィットジャパン,1996.0
2305,スタジオアリス,1997.0
9069,センコーグループホールディングス,1998.0
2081,政策保有解消推進ＥＴＦ,1998.0
1311,ＮＥＸＴ　ＦＵＮＤＳ　ＴＯＰＩＸ　Ｃｏｒｅ　３０連動型上場投信,1999.0
